YIL041W	YIL041W	GVP36	BAR domain-containing protein that localizes to both early and late Golgi vesicles; required for adaptation to varying nutrient concentrations, fluid-phase endocytosis, polarization of the actin cytoskeleton, and vacuole biogenesis
YML004C	YML004C	GLO1	Monomeric glyoxalase I, catalyzes the detoxification of methylglyoxal (a by-product of glycolysis) via condensation with glutathione to produce S-D-lactoylglutathione; expression regulated by methylglyoxal levels and osmotic stress
YNL217W	YNL217W	PPN2	Putative protein of unknown function; weak sequence similarity to bis (5'-nucleotidyl)-tetraphosphatases; (GFP)-fusion protein localizes to the vacuole; null mutant is highly sensitive to azaserine and resistant to sodium-O-vandate
YOR340C	YOR340C	RPA43	RNA polymerase I subunit A43
YDR530C	YDR530C	APA2	Diadenosine 5',5''-P1,P4-tetraphosphate phosphorylase II (AP4A phosphorylase), involved in catabolism of bis(5'-nucleosidyl) tetraphosphates; has similarity to Apa1p
YFL034C-B	YFL034C-B	MOB2	Activator of Cbk1p kinase; component of the RAM signaling network that regulates cellular polarity and morphogenesis; activation of Cbk1p facilitates the Ace2p-dependent daughter cell-specific transcription of genes involved in cell separation; similar to Mob1p
YJL017W	YJL017W	YJL017W	Hypothetical ORF
YJL180C	YJL180C	ATP12	Conserved protein required for assembly of alpha and beta subunits into the F1 sector of mitochondrial F1F0 ATP synthase; mutation of human ATP12 reduces active ATP synthase levels and is associated with the disorder ATPAF2 deficiency
YJR070C	YJR070C	LIA1	Deoxyhypusine hydroxylase, a HEAT-repeat containing metalloenzyme that catalyzes hypusine formation; binds to and is required for the modification of Hyp2p (eIF5A); complements S. pombe mmd1 mutants defective in mitochondrial positioning
YPL273W	YPL273W	SAM4	S-adenosylmethionine-homocysteine methyltransferase, functions along with Mht1p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio
YMR143W	YMR143W	RPS16A	Protein component of the small (40S) ribosomal subunit; identical to Rps16Bp and has similarity to E. coli S9 and rat S16 ribosomal proteins
YBR211C	YBR211C	AME1	Essential kinetochore protein associated with microtubules and spindle pole bodies; component of the kinetochore sub-complex COMA (Ctf19p, Okp1p, Mcm21p, Ame1p); involved in spindle checkpoint maintenance
YLL062C	YLL062C	MHT1	S-methylmethionine-homocysteine methyltransferase, functions along with Sam4p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio
YDR480W	YDR480W	DIG2	MAP kinase-responsive inhibitor of the Ste12p transcription factor, involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p
YGR007W	YGR007W	ECT1	Ethanolamine-phosphate cytidylyltransferase, catalyzes the second step of phosphatidylethanolamine biosynthesis; involved in the maintenance of plasma membrane; similar to mammalian CTP: phosphocholine cytidylyl-transferases
YHR010W	YHR010W	RPL27A	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl27Bp and has similarity to rat L27 ribosomal protein
YJL006C	YJL006C	CTK2	Beta subunit of C-terminal domain kinase I (CTDK-I), which phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing, and ribosomal protein Rps2p to increase translational fidelity
YNL025C	YNL025C	SSN8	Cyclin-like component of the RNA polymerase II holoenzyme, involved in phosphorylation of the RNA polymerase II C-terminal domain; involved in glucose repression and telomere maintenance
YOL094C	YOL094C	RFC4	Subunit of heteropentameric Replication factor C (RF-C), which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon
YCR002C	YCR002C	CDC10	Component of the septin ring that is required for cytokinesis; septins recruit proteins to the mother-bud neck and can act as a barrier to diffusion at the membrane, and they comprise the 10 nm filaments seen with EM; required for the transition from a single to double septin ring
YGL115W	YGL115W	SNF4	Activating gamma subunit of the AMP-activated Snf1p kinase complex (contains Snf1p and a Sip1p/Sip2p/Gal83p family member); activates glucose-repressed genes, represses glucose-induced genes; role in sporulation, and peroxisome biogenesis
YIL043C	YIL043C	CBR1	Microsomal cytochrome b reductase, not essential for viability; also detected in mitochondria; mutation in conserved NADH binding domain of the human ortholog results in type I methemoglobinemia
YKR022C	YKR022C	NTR2	Essential protein that forms a dimer with Ntr1p; also forms a trimer, with Ntr2p and the DExD/H-box RNA helicase Prp43p, that is involved in spliceosome disassembly
YNL284C	YNL284C	MRPL10	Mitochondrial ribosomal protein of the large subunit; appears as two protein spots (YmL10 and YmL18) on two-dimensional SDS gels
YCL050C	YCL050C	APA1	Diadenosine 5',5''-P1,P4-tetraphosphate phosphorylase I (AP4A phosphorylase), involved in catabolism of bis(5'-nucleosidyl) tetraphosphates; has similarity to Apa2p
YDR347W	YDR347W	MRP1	Mitochondrial ribosomal protein of the small subunit; MRP1 exhibits genetic interactions with PET122, encoding a COX3-specific translational activator, and with PET123, encoding a small subunit mitochondrial ribosomal protein
YDR460W	YDR460W	TFB3	Subunit of TFIIH and nucleotide excision repair factor 3 complexes, involved in transcription initiation, required for nucleotide excision repair; ring finger protein similar to mammalian CAK and TFIIH subunit
YER037W	YER037W	PHM8	Lysophosphatidic acid (LPA) phosphatase involved in LPA hydrolysis in response to phosphate starvation; phosphatase activity is soluble and Mg2+ dependent; expression is induced by low phosphate levels and by inactivation of Pho85p
YHR198C	YHR198C	AIM18	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss
YLR257W	YLR257W	YLR257W	Putative protein of unknown function
YNR034W	YNR034W	SOL1	Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol2p, Sol3p, and Sol4p
YPL206C	YPL206C	PGC1	Phosphatidyl Glycerol phospholipase C; regulates the phosphatidylglycerol (PG) content via a phospholipase C-type degradation mechanism; contains glycerophosphodiester phosphodiesterase motifs
YDL082W	YDL082W	RPL13A	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl13Bp; not essential for viability; has similarity to rat L13 ribosomal protein
YHL011C	YHL011C	PRS3	5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes
YIL077C	YIL077C	RCI37	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)
YKR080W	YKR080W	MTD1	NAD-dependent 5,10-methylenetetrahydrafolate dehydrogenase, plays a catalytic role in oxidation of cytoplasmic one-carbon units; expression is regulated by Bas1p and Bas2p, repressed by adenine, and may be induced by inositol and choline
YNL215W	YNL215W	IES2	Protein that associates with the INO80 chromatin remodeling complex under low-salt conditions; essential for growth under anaerobic conditions
YDR175C	YDR175C	RSM24	Mitochondrial ribosomal protein of the small subunit
YDR353W	YDR353W	TRR1	Cytoplasmic thioredoxin reductase, key regulatory enzyme that determines the redox state of the thioredoxin system, which acts as a disulfide reductase system and protects cells against both oxidative and reductive stress
YIR011C	YIR011C	STS1	Protein required for localizing proteasomes to the nucleus; interacts with the karyopherin Srp1p; involved in ubiquitin-mediated protein degradation
YLR439W	YLR439W	MRPL4	Mitochondrial ribosomal protein of the large subunit, homolog of prokaryotic L29 ribosomal protein; located at the ribosomal tunnel exit
YLR457C	YLR457C	NBP1	Spindle pole body (SPB) component, required for the insertion of the duplication plaque into the nuclear membrane during SPB duplication; essential for bipolar spindle formation; component of the Mps2p-Bbp1p complex
YML025C	YML025C	YML6	Mitochondrial ribosomal protein of the large subunit, has similarity to E. coli L4 ribosomal protein and human mitoribosomal MRP-L4 protein; essential for viability, unlike most other mitoribosomal proteins
YOR143C	YOR143C	THI80	Thiamine pyrophosphokinase, phosphorylates thiamine to produce the coenzyme thiamine pyrophosphate (thiamine diphosphate)
YOR342C	YOR342C	YOR342C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus
YER099C	YER099C	PRS2	5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes
YIL021W	YIL021W	RPB3	RNA polymerase II third largest subunit B44, part of central core; similar to prokaryotic alpha subunit
YNL315C	YNL315C	ATP11	Molecular chaperone, required for the assembly of alpha and beta subunits into the F1 sector of mitochondrial F1F0 ATP synthase
YOR158W	YOR158W	PET123	Mitochondrial ribosomal protein of the small subunit; PET123 exhibits genetic interactions with PET122, which encodes a COX3 mRNA-specific translational activator
YOR288C	YOR288C	MPD1	Member of the protein disulfide isomerase (PDI) family; interacts with and inhibits the chaperone activity of Cne1p; MPD1 overexpression in a pdi1 null mutant suppresses defects in Pdi1p functions such as carboxypeptidase Y maturation
YBL027W	YBL027W	RPL19B	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl19Ap and has similarity to rat L19 ribosomal protein; rpl19a and rpl19b single null mutations result in slow growth, while the double null mutation is lethal
YDR352W	YDR352W	YPQ2	Putative protein of unknown function
YMR048W	YMR048W	CSM3	Replication fork associated factor, required for stable replication fork pausing; component of the DNA replication checkpoint pathway; required for accurate chromosome segregation during meiosis
YMR310C	YMR310C	YMR310C	Putative protein of unknown function; predicted to be involved in ribosome biogenesis; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YMR310C is not an essential gene
YNR027W	YNR027W	BUD17	Putative pyridoxal kinase, a key enzyme in vitamin B6 metabolism; involved in bud-site selection; diploid mutants display a random rather than a bipolar budding pattern; similarity to yeast BUD16 and human pyridoxal kinase (PDXK)
YPR013C	YPR013C	CMR3	Putative zinc finger protein; YPR013C is not an essential gene
YBR151W	YBR151W	APD1	Protein of unknown function, required for normal localization of actin patches and for normal tolerance of sodium ions and hydrogen peroxide; localizes to both cytoplasm and nucleus
YCL059C	YCL059C	KRR1	Essential nucleolar protein required for the synthesis of 18S rRNA and for the assembly of 40S ribosomal subunit
YKL019W	YKL019W	RAM2	Alpha subunit of both the farnesyltransferase and type I geranylgeranyltransferase that catalyze prenylation of proteins containing a CAAX consensus motif; essential protein required for membrane localization of Ras proteins and a-factor
YNL058C	YNL058C	YNL058C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YNL058C is not an essential gene
YNR054C	YNR054C	ESF2	Essential nucleolar protein involved in pre-18S rRNA processing; binds to RNA and stimulates ATPase activity of Dbp8; involved in assembly of the small subunit (SSU) processome
